category,question,question_image,question_hint,type,published,wrong_answer_text,right_answer_text,explanation,user_explanation,not_influence_to_score,weight,answers,options,question_title,tags,id
Nomenclatura náutica,&lt;p&gt;¿Qué es el barbotén?&lt;/p&gt;,,,radio,1,,,,off,off,1,Un tambor firmemente unido al otro extremo del eje del molinete.::0::0::::::A::1::::;;La pieza que permite embragar y desembragar el eje del molinete.::0::0::::::A::2::::;;Una máquina eléctrica o hidráulica que se emplea para virar y arriar la cadena del ancla.::0::0::::::A::3::::;;Una corona con muescas donde se acoplan los eslabones de la cadena.::1::0::::::A::4::::;;,bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,,1
Carta de navegación,&lt;p&gt;Nos encontramos navegando en las inmediaciones del faro de Torre de Gracia en un lugar de sonda en la carta de 200 metros. En ese mismo instante tomamos la demora de aguja al faro de Torre de Gracia que nos da como resultado 035°. El desvío es 3° (-) y la declinación magnética 2° (+). ¿Cuál de las siguientes coordenadas más se aproxima a nuestra situación estimada?&lt;/p&gt;,,,radio,1,,,,off,off,1,"35° 59,6´N   005° 53,4´W.::1::0::::::A::14577::::;;36° 01,6´N   005° 50,2´W.::0::0::::::A::14578::::;;36° 02,8´N   005° 50,8´W.::0::0::::::A::14579::::;;35° 59,4´N   005° 55,3´W.::0::0::::::A::14580::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,,3645
Nomenclatura náutica,"&lt;p&gt;En relación con el equipo de fondeo, ¿cuál es la definición INCORRECTA?&lt;/p&gt;",,,radio,1,,,,off,off,1,"Virar es dar vueltas al cabrestante para levar el ancla.::0::0::::::A::14581::::;;Filar es arriar progresivamente un cabo o cadena que está trabajando.::0::0::::::A::14582::::;;Levar es recoger, arrancar y suspender el ancla que está fondeada.::0::0::::::A::14583::::;;Zarpar es salir un barco del lugar en que estaba atracado.::1::0::::::A::14584::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,,3646
Nomenclatura náutica,&lt;p&gt;¿Cuál de las siguientes afirmaciones es CORRECTA?&lt;/p&gt;,,,radio,1,,,,off,off,1,La hélice es el conjunto de palas que giran alrededor de un eje y empujan el fluido ambiente produciendo en él una fuerza de reacción que se utiliza principalmente para la propulsión de barcos y aeronaves.::1::0::::::A::14585::::;;La bocina es el orificio que permite que el eje de la hélice gire a través del casco y entre agua para su refrigeración.::0::0::::::A::14586::::;;El capacete es la pieza esférica que cierra el núcleo de la hélice.::0::0::::::A::14587::::;;Las palas son placas planas en las que se provoca una diferencia de velocidades del fluido entre una cara y la otra de la hélice.::0::0::::::A::14588::::;;,bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,,3647
Nomenclatura náutica,&lt;p&gt;¿Cuál de las siguientes definiciones es INCORRECTA?&lt;/p&gt;,,,radio,1,,,,off,off,1,"La quilla es la pieza, que va de popa a proa por la parte inferior del barco y en que se asienta todo su armazón.::0::0::::::A::14589::::;;La roda es la pieza gruesa y curva, que forma la proa de la embarcación.::0::0::::::A::14590::::;;El codaste es la pieza gruesa dispuesta verticalmente sobre el extremo de la quilla inmediato a la popa, que sirve de fundamento a toda la armazón de esta parte del buque.::0::0::::::A::14591::::;;Los baos son cada una de las piezas curvas cuya base o parte inferior encaja en la quilla del buque y desde allí arrancan a babor y estribor, en dos ramas simétricas, formando las “costillas” del casco.::1::0::::::A::14592::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,,3648
Nomenclatura náutica,&lt;p&gt;¿Cuál de las siguientes afirmaciones es CORRECTA?&lt;/p&gt;,,,radio,1,,,,off,off,1,"Escorar es desviarse una embarcación de su rumbo por el impulso del viento o de una corriente.::0::0::::::A::14593::::;;Adrizar es poner derecha o vertical una embarcación que estaba inclinada.::1::0::::::A::14594::::;;Barlovento es la parte opuesta a aquella de donde viene el viento con respecto a un punto o lugar determinado.::0::0::::::A::14595::::;;Sotavento es la parte de donde viene el viento, con respecto a un punto o lugar determinado.::0::0::::::A::14596::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,,3649
Elementos de amarre y fondeo,&lt;p&gt;En el fondeo:&lt;/p&gt;,,,radio,1,,,,off,off,1,"Se debe elegir siempre que sea posible un tenedero rocoso o con algas, para facilitar el agarre del ancla.::0::0::::::A::14597::::;;Se deben tomar referencias a tierra para asegurarnos que el ancla no ha garreado, y vigilar la sonda marcando un fondo mínimo con la alarma.::1::0::::::A::14598::::;;La embarcación debe disponer de una línea de fondeo cuya longitud será tres veces su eslora.::0::0::::::A::14599::::;;Si optamos por el fondeo a la gira, utilizaremos dos anclas de forma que las líneas de fondeo formen un ángulo de entre 90º y 120º.::0::0::::::A::14600::::;;",bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,,3650
Elementos de amarre y fondeo,"&lt;p&gt;¿Cómo se denomina el lazo que se forma en el extremo de un cabo doblándolo y uniéndolo con costura o ligada, y que sirve para enganchar o ceñir algo?&lt;/p&gt;",,,radio,1,,,,off,off,1,Firme.::0::0::::::A::14601::::;;Chicote.::0::0::::::A::14602::::;;Gaza.::1::0::::::A::14603::::;;Seno.::0::0::::::A::14604::::;;,bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,,3651
Seguridad,&lt;p&gt;Navegando en aguas someras con oleaje:&lt;/p&gt;,,,radio,1,,,,off,off,1,Existe una mayor maniobrabilidad al aumentar la sonda.::0::0::::::A::14605::::;;Navegaremos con mayor seguridad llevando la mar por la amura.::1::0::::::A::14606::::;;Navegaremos con mayor seguridad aumentando la velocidad.::0::0::::::A::14607::::;;La maniobrabilidad no se ve afectada.::0::0::::::A::14608::::;;,bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,,3652
Seguridad,&lt;p&gt;¿Por qué medio podemos contactar con Salvamento Marítimo?&lt;/p&gt;,,,radio,1,,,,off,off,1,Por vía telefónica llamando al 900 222 222.::0::0::::::A::14609::::;;Únicamente por vía telefónica llamando al 900 202 202 o al 112.::0::0::::::A::14610::::;;Exclusivamente con el uso de la estación de radio a bordo.::0::0::::::A::14611::::;;Por vía telefónica o con el uso de la estación de radio a bordo.::1::0::::::A::14612::::;;,bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,,3653
Seguridad,"&lt;p&gt;Estando en aguas tranquilas con la embarcación recuperando su posición de equilibrio desde una escora determinada, ¿en cuál de las siguientes circunstancias podemos asegurar que existe una mayor estabilidad transversal de la embarcación?&lt;/p&gt;",,,radio,1,,,,off,off,1,Cuando la frecuencia del movimiento de balance es alta.::1::0::::::A::14613::::;;Cuando la frecuencia del movimiento de balance es baja o casi nula.::0::0::::::A::14614::::;;Cuando la frecuencia del movimiento de cabezada es alta.::0::0::::::A::14615::::;;Cuando la frecuencia del movimiento de cabezada es baja o casi nula.::0::0::::::A::14616::::;;,bg_image=::use_html=off::enable_question_text_max_length=off::question_text_max_length=::question_limit_text_type=characters::question_enable_text_message=off::enable_question_number_max_length=off::question_number_max_length=::quiz_hide_question_text=off::enable_max_selection_number=off::max_selection_number=::quiz_question_note_message=::enable_case_sensitive_text=off::enable_min_selection_number=off::min_selection_number=::enable_question_number_min_length=off::question_number_min_length=::enable_question_number_error_message=off::question_number_error_message=::quiz_enable_question_stripslashes=off::quiz_disable_answer_stripslashes=off::answer_slug_max_id=1::answer_incorrect_matches=::enable_question_upload_types=off::question_upload_types=::question_upload_file_max_size=1,,,3654
